brand,model,type,year
Specialized,S-Works Stumpjumper FSR Carbon 29er,Mountain,2015
Specialized,S-Works Stumpjumper FSR Carbon 29er,Mountain,2014
Specialized,S-Works Stumpjumper FSR Carbon 29er,Mountain,2013
Specialized,S-Works Stumpjumper FSR Carbon 29er,Mountain,2012
Specialized,S-Works Stumpjumper FSR Carbon EVO 650B,Mountain,2015
Specialized,S-Works Stumpjumper FSR EVO,Mountain,2014
Specialized,S-Works Stumpjumper FSR EVO 29,Mountain,2014
Specialized,S-Works Stumpjumper HT Carbon Disc,Mountain,2007
Specialized,S-Works Stumpjumper SRAM AXS 29,Mountain,2020
Specialized,S-Works Stumpjumper ST 27.5 Men's,Mountain,2019
Specialized,S-Works Stumpjumper St 29 Men's,Mountain,2019
Specialized,S-Works Tarmac Carbon,Road,2006
Specialized,S-Works Tarmac DA Di2,Road,2018
Specialized,S-Works Tarmac Di2,Road,2016
Specialized,S-Works Tarmac Disc,Road,2019
Specialized,S-Works Tarmac Disc,Road,2018
Specialized,S-Works Tarmac Disc,Road,2015
Specialized,S-Works Tarmac Disc – SRAM ETAP,Road,2020
Specialized,S-Works Tarmac Disc – SRAM ETAP,Road,2019
Specialized,S-Works Tarmac Disc Di2,Road,2020
Specialized,S-Works Tarmac Disc Di2,Road,2016
Specialized,S-Works Tarmac Disc Di2 Sagan Collection,Road,2020
Specialized,S-Works Tarmac Disc eTap,Road,2017
Specialized,S-Works Tarmac Disc Frameset,Road,2020
Specialized,S-Works Tarmac Disc Frameset,Road,2019
Specialized,S-Works Tarmac Disc Frameset - Mixtape LTD,Road,2019
Specialized,S-Works Tarmac Disc Frameset - Sagan Collection LTD,Road,2019
Specialized,S-Works Tarmac Disc Frameset Sagan Collection,Road,2020
Specialized,S-Works Tarmac Disc Frameset WC,Road,2019
Specialized,S-Works Tarmac Disc Sagan Collection LTD Men's,Road,2019
Specialized,S-Works Tarmac Disc Women's,Road,2019
Specialized,S-Works Tarmac Disc Women's,Road,2018
Specialized,S-Works Tarmac Dura-Ace,Road,2017
Specialized,S-Works Tarmac Dura-Ace,Road,2016
Specialized,S-Works Tarmac Dura-Ace,Road,2015
Specialized,S-Works Tarmac E-5,Road,2006
Specialized,S-Works Tarmac E5 Dura-Ace,Road,2005
Specialized,S-Works Tarmac E5 Record,Road,2005
Specialized,S-Works Tarmac eTap,Road,2017
Specialized,S-Works Tarmac eTap 32,Road,2017
Specialized,S-Works Tarmac Frameset,Road,2020
Specialized,S-Works Tarmac Frameset,Road,2019
Specialized,S-Works Tarmac Frameset,Road,2017
Specialized,S-Works Tarmac Men's,Road,2018
Specialized,S-Works Tarmac Red,Road,2015
Specialized,S-Works Tarmac SL Dura-Ace,Road,2007
Specialized,S-Works Tarmac SL SRAM,Road,2007
Specialized,S-Works Tarmac SL2,Road,2008
Specialized,S-Works Tarmac SL2 (Dura-Ace),Road,2009
Specialized,S-Works Tarmac SL2 (SRAM),Road,2009
Specialized,S-Works Tarmac SL2 Dura-Ace,Road,2009
Specialized,S-Works Tarmac SL2 Red,Road,2009
Specialized,S-Works Tarmac SL2 Team Edition,Road,2009
Specialized,S-Works Tarmac SL3 Dura Ace,Road,2010
Specialized,S-Works Tarmac SL3 Dura-Ace,Road,2011
Specialized,S-Works Tarmac SL3 Dura-Ace Di2,Road,2010
Specialized,S-Works Tarmac SL3 LTD,Road,2011
Specialized,S-Works Tarmac SL3 Red,Road,2010
Specialized,S-Works Tarmac SL3 SRAM,Road,2011
Specialized,S-Works Tarmac SL3 SRAM,Road,2010
Specialized,S-Works Tarmac SL3 Super Light,Road,2010
Specialized,S-Works Tarmac SL4,Road,2014
Specialized,S-Works Tarmac SL4,Road,2012
Specialized,S-Works Tarmac SL4 Di2,Road,2013
Specialized,S-Works Tarmac SL4 Di2,Road,2012
Specialized,S-Works Tarmac SL4 Dura-Ace Di2,Road,2015
Specialized,S-Works Tarmac SL4 Dura-Ace Di2,Road,2014
Specialized,S-Works Tarmac SL4 LTD Black,Road,2012
Specialized,S-Works Tarmac SL4 Red,Road,2013
Specialized,S-Works Tarmac SL4 Red HRR,Road,2014
Specialized,S-Works Tarmac SL4 SRAM Red,Road,2014
Specialized,S-Works Tarmac SL4 SRAM Red,Road,2012
Specialized,S-Works Tarmac SL6 Frameset - Sagan Collection: Deconstructivism,Road,2020
Specialized,S-Works Tarmac SL7 - Sagan Collection,Road,2020
Specialized,S-Works Tarmac SL7 Dura-Ace Di2,Road,2021
Specialized,S-Works Tarmac SL7 Frameset,Road,2021
Specialized,S-Works Tarmac SL7 Frameset - Sagan Collection,Road,2020
Specialized,S-Works Tarmac SL7 RED eTap AXS,Road,2021
Specialized,S-Works Tarmac Tarmac SL Dura-Ace,Road,2007
Specialized,S-Works Tarmac Tarmac SL SRAM,Road,2007
Specialized,S-Works Tarmac Ultralight Men's,Road,2018
Specialized,S-Works Tarmac w/Dura Ace Di2,Road,2019
Specialized,S-Works Tarmac Women's,Road,2018
Specialized,S-Works Transition,Road,2010
Specialized,S-Works Transition,Road,2009
Specialized,S-Works TriCross Carbon,Cyclocross,2010
Specialized,S-Works TriCross Carbon,Cyclocross,2009
Specialized,S-Works Tricross Double,Cyclocross,2007
Specialized,S-Works Turbo Levo Men's,Mountain,2019
Specialized,S-Works Ultimate/XTR,Mountain,1993
Specialized,S-Works venge,Road,2019
Specialized,S-Works Venge - Sagan Collection,Road,2019
Specialized,S-Works Venge Di2,Road,2013
Specialized,S-Works Venge Disc – SRAM ETAP,Road,2020
Specialized,S-Works Venge Disc – SRAM ETAP,Road,2019
Specialized,S-Works Venge Disc Di2,Road,2020
Specialized,S-Works Venge Disc Di2 Sagan Collection,Road,2020
Specialized,S-Works Venge Disc Frameset,Road,2020
Specialized,S-Works Venge Disc Frameset Sagan Collection,Road,2020
Specialized,S-Works Venge Dura-Ace,Road,2015
Specialized,S-Works Venge Dura-Ace,Road,2014
Specialized,S-Works Venge Dura-Ace,Road,2012
Specialized,S-Works Venge Dura-Ace Di2,Road,2015
Specialized,S-Works Venge Dura-Ace Di2,Road,2014
Specialized,S-Works Venge Frameset,Road,2019
Specialized,S-Works Venge Frameset - Sagan Collection,Road,2019
Specialized,S-Works Venge Frameset Sagan Collection: Deconstructivism,Road,2020
Specialized,S-Works Venge RED,Road,2013
Specialized,S-Works Venge Red,Road,2012
Specialized,S-Works Venge Red HRR,Road,2014
Specialized,S-Works Venge SRAM,Road,2012
Specialized,S-Works Venge Super Record EPS,Road,2013
Specialized,S-Works Venge Super Record EPS LTD,Road,2013
Specialized,S-Works Venge ViAS,Road,2016
Specialized,S-Works Venge ViAS Disc Di2,Road,2018
Specialized,S-Works Venge ViAS Disc eTap,Road,2018
Specialized,S-Works Venge ViAS Disc eTap,Road,2017
Specialized,S-Works Venge ViAS Disc Frameset,Road,2017
Specialized,S-Works Venge ViAS Disc Sagan Edition Frameset,Road,2017
Specialized,S-Works Venge ViAS Frameset,Road,2018
Specialized,S-Works Venge ViAS Frameset—Sagan Superstar,Road,2018
Specialized,S-Works Women's Epic,Mountain,2019
Specialized,S-Works Women's Epic,Mountain,2018
Specialized,S-Works Women's Tarmac,Road,2018
Specialized,S-Works Women's Tarmac Disc,Road,2019
Specialized,Safire - Women's,Mountain,2014
Specialized,Safire Comp,Mountain,2013
Specialized,Safire Comp,Mountain,2012
Specialized,Safire Comp,Mountain,2009
Specialized,Safire Comp - Women's,Mountain,2014
Specialized,Safire Comp - Women's,Mountain,2013
Specialized,Safire Comp - Women's,Mountain,2012
Specialized,Safire Comp Women's,Mountain,2011
Specialized,Safire Elite,Mountain,2009
Specialized,Safire Expert,Mountain,2013
Specialized,Safire Expert - Women's,Mountain,2013
Specialized,Safire Expert Carbon,Mountain,2009
Specialized,Safire FSR Comp,Mountain,2011
Specialized,Safire FSR Comp,Mountain,2008
Specialized,Safire FSR Comp Women's,Mountain,2010
Specialized,Safire FSR Comp Women's,Mountain,2009
Specialized,Safire FSR Comp Women's,Mountain,2008
Specialized,Safire FSR Elite Women's,Mountain,2009
Specialized,Safire FSR Expert,Mountain,2008
Specialized,Safire FSR Expert Carbon Women's,Mountain,2010
Specialized,Safire FSR Expert Carbon Women's,Mountain,2009
Specialized,Safire FSR Expert Women's,Mountain,2010
Specialized,Safire FSR Expert Women's,Mountain,2008
Specialized,Safire Pro,Mountain,2012
Specialized,Safire Pro - Women's,Mountain,2012
Specialized,Safire Pro Women's,Mountain,2011
Specialized,San Francisco 1,Hybrid,2009
Specialized,San Francisco 2,Hybrid,2009
Specialized,San Francisco 2 Women's,Hybrid,2009
Specialized,Secteur Comp Apex Compact,Road,2012
Specialized,Secteur Comp Compact,Road,2012
Specialized,Secteur Comp Compact,Road,2011
Specialized,Secteur Comp Compact,Road,2010
Specialized,Secteur Compact,Road,2014
Specialized,Secteur Compact,Road,2013
Specialized,Secteur Compact,Road,2012
Specialized,Secteur Double,Road,2015
Specialized,Secteur Elite,Road,2014
Specialized,Secteur Elite Apex Compact,Road,2011
Specialized,Secteur Elite Compact,Road,2013
Specialized,Secteur Elite Compact,Road,2012
Specialized,Secteur Elite Compact,Road,2011
Specialized,Secteur Elite Compact,Road,2010
Specialized,Secteur Elite Disc,Road,2014
Specialized,Secteur Elite Double,Road,2015
Specialized,Secteur Elite Triple,Road,2010
Specialized,Secteur Expert Disc,Road,2014
Specialized,Secteur Expert Disc Compact,Road,2013
Specialized,Secteur Sport,Road,2014
Specialized,Secteur Sport Compact,Road,2013
Specialized,Secteur Sport Compact,Road,2012
Specialized,Secteur Sport Compact,Road,2011
Specialized,Secteur Sport Compact,Road,2010
Specialized,Secteur Sport Disc,Road,2014
Specialized,Secteur Sport Disc Compact,Road,2013
Specialized,Secteur Sport Double,Road,2015
Specialized,Secteur Sport Triple,Road,2012
Specialized,Secteur Sport Triple,Road,2011
Specialized,Secteur Sport Triple,Road,2010
Specialized,Secteur Triple,Road,2015
Specialized,Secteur Triple,Road,2014
Specialized,Secteur Triple,Road,2013
Specialized,Secteur Triple,Road,2012
Specialized,Secteur Triple,Road,2011
Specialized,Secteur Triple,Road,2010
Specialized,Sequoia,Road,2019
Specialized,Sequoia,Road,2018
Specialized,Sequoia,Road,2017
Specialized,Sequoia,Road,2009
Specialized,Sequoia,Road,2008
Specialized,Sequoia,Road,2007
Specialized,Sequoia Comp,Road,2008
Specialized,Sequoia Comp,Road,2005
Specialized,Sequoia Comp,Road,2004
Specialized,Sequoia Elite,Road,2019
Specialized,Sequoia Elite,Road,2018
Specialized,Sequoia Elite,Road,2017
Specialized,Sequoia Elite,Road,2009
Specialized,Sequoia Elite,Road,2005
Specialized,Sequoia Elite,Road,2004
Specialized,Sequoia Elite,Road,2003
Specialized,Sequoia Expert,Road,2019
Specialized,Sequoia Expert,Road,2018
Specialized,Sequoia Expert,Road,2017
Specialized,Sequoia Pro,Road,2004
Specialized,Sequoia Pro Module,Road,2018
Specialized,Sequoia Sport,Road,2003
Specialized,Sharkcruiser,Cruiser,1996
Specialized,Shiv Comp Rival,Road,2013
Specialized,Shiv Comp Rival M2,Road,2012
Specialized,Shiv Comp Rival Mid Compact,Road,2013
Specialized,Shiv Disc Limited Edition,Road,2019
Specialized,Shiv Elite,Road,2020
Specialized,Shiv Elite,Road,2019
Specialized,Shiv Elite,Road,2018
Specialized,Shiv Elite,Road,2017
Specialized,Shiv Elite,Road,2016
Specialized,Shiv Elite,Road,2015
Specialized,Shiv Elite,Road,2014
Specialized,Shiv Elite A1 Apex,Road,2012
Specialized,Shiv Elite Apex,Road,2013
Specialized,Shiv Expert,Road,2018
Specialized,Shiv Expert,Road,2017
Specialized,Shiv Expert,Road,2016
Specialized,Shiv Expert,Road,2015
Specialized,Shiv Expert,Road,2014
Specialized,Shiv Expert,Road,2013
Specialized,Shiv Expert,Road,2012
Specialized,Shiv Expert Disc UDi2,Road,2020
Specialized,Shiv Expert Mid Compact,Road,2013
Specialized,Shiv Pro Race,Road,2016
Specialized,Shiv Pro Race,Road,2015
Specialized,Shiv Pro Race X1,Road,2016
Specialized,Shiv Pro SRAM RED,Road,2012
Specialized,Shiv Pro Ui2 Mid Compact,Road,2013
Specialized,Shiv S-Works Disc Di2,Road,2020
Specialized,Shiv S-Works Disc SRAM Red eTap AXS,Road,2020
Specialized,Shiv Sport,Road,2020
Specialized,Shiv Sport,Road,2018
Specialized,Shiv Sport,Road,2017
Specialized,Shockrock,Kids,1996
Specialized,Shockrock 20,Kids,1995
Specialized,Shockrock 20,Kids,1994
Specialized,Shockrock 24,Kids,1995
Specialized,Shockrock FS 24,Kids,1994
Specialized,Short Travel FSR 6Fattie Women's,Mountain,2017
Specialized,Sirrus,Hybrid,2018
Specialized,Sirrus,Hybrid,2017
Specialized,Sirrus,Hybrid,2016
Specialized,Sirrus,Hybrid,2015
Specialized,Sirrus,Hybrid,2014
Specialized,Sirrus,Hybrid,2013
Specialized,Sirrus,Hybrid,2012
Specialized,Sirrus,Hybrid,2011
Specialized,Sirrus,Hybrid,2010
Specialized,Sirrus,Hybrid,2009
Specialized,Sirrus,Hybrid,2003
Specialized,Sirrus,Hybrid,1997
Specialized,Sirrus - V-Brake Women's,Hybrid,2018
Specialized,Sirrus – V-Brake Men's,Hybrid,2019
Specialized,Sirrus 1.0,URBAN & FITNESS,2021
Specialized,Sirrus 1.0,URBAN & FITNESS,2020
Specialized,Sirrus 2.0,URBAN & FITNESS,2020
Specialized,Sirrus 2.0 ST,URBAN & FITNESS,2020
Specialized,Sirrus 3.0,URBAN & FITNESS,2020
Specialized,Sirrus 3.0 ST,URBAN & FITNESS,2021
Specialized,Sirrus 4.0,URBAN & FITNESS,2020
Specialized,Sirrus 6.0,URBAN & FITNESS,2021
Specialized,Sirrus A1,Hybrid,2002
Specialized,Sirrus A1 Elite,Hybrid,2002
Specialized,Sirrus A1 Pro,Hybrid,2002
Specialized,Sirrus A1 Sport,Hybrid,2002
Specialized,Sirrus Alloy - V-Brake Men's,Hybrid,2019
Specialized,Sirrus Alloy - V-Brake Men's,Hybrid,2018
Specialized,Sirrus Alloy Disc Men's,Hybrid,2019
Specialized,Sirrus Alloy Disc Men's,Hybrid,2018
Specialized,Sirrus Comp,Hybrid,2015
Specialized,Sirrus Comp,Hybrid,2014
Specialized,Sirrus Comp,Hybrid,2013
Specialized,Sirrus Comp,Hybrid,2012
Specialized,Sirrus Comp,Hybrid,2011
Specialized,Sirrus Comp,Hybrid,2010
Specialized,Sirrus Comp Carbon,Hybrid,2017
Specialized,Sirrus Comp Carbon,Hybrid,2016
Specialized,Sirrus Comp Carbon Disc,Hybrid,2015
Specialized,Sirrus Comp City,Hybrid,2017
Specialized,Sirrus Comp Disc,Hybrid,2016
Specialized,Sirrus Comp Disc,Hybrid,2015
Specialized,Sirrus Comp Disc,Hybrid,2014
Specialized,Sirrus Disc,Hybrid,2017
Specialized,Sirrus Disc,Hybrid,2016
Specialized,Sirrus Disc - Step-Through Women's,Hybrid,2019
Specialized,Sirrus Disc - Step-Through Women's,Hybrid,2018
Specialized,Sirrus Disc Women's,Hybrid,2018
Specialized,Sirrus Elite,Hybrid,2017
Specialized,Sirrus Elite,Hybrid,2016
Specialized,Sirrus Elite,Hybrid,2015
Specialized,Sirrus Elite,Hybrid,2014
Specialized,Sirrus Elite,Hybrid,2013
Specialized,Sirrus Elite,Hybrid,2012
Specialized,Sirrus Elite,Hybrid,2011
Specialized,Sirrus Elite,Hybrid,2010
Specialized,Sirrus Elite,Hybrid,2009
Specialized,Sirrus Elite Alloy - Step-Through Women's,Hybrid,2018
Specialized,Sirrus Elite Alloy Men's,Hybrid,2019
Specialized,Sirrus Elite Alloy Men's,Hybrid,2018
Specialized,Sirrus Elite Alloy Women's,Hybrid,2018
Specialized,Sirrus Elite Carbon,Hybrid,2019
Specialized,Sirrus Elite Carbon,Hybrid,2016
Specialized,Sirrus Elite Carbon Disc,Hybrid,2015
Specialized,Sirrus Elite Carbon Men's,Hybrid,2019
Specialized,Sirrus Elite Carbon Men's,Hybrid,2018
Specialized,Sirrus Elite Carbon Women's,Hybrid,2018
Specialized,Sirrus Elite Disc,Hybrid,2016
Specialized,Sirrus Elite Disc,Hybrid,2015
Specialized,Sirrus Elite Disc,Hybrid,2014
Specialized,Sirrus Elite Disc,Hybrid,2013
Specialized,Sirrus Elite Disc,Hybrid,2011
Specialized,Sirrus Expert,Hybrid,2011
Specialized,Sirrus Expert,Hybrid,2010
Specialized,Sirrus Expert,Hybrid,2009
Specialized,Sirrus Expert,Hybrid,2003
Specialized,Sirrus Expert Carbon,Hybrid,2019
Specialized,Sirrus Expert Carbon,Hybrid,2017
Specialized,Sirrus Expert Carbon,Hybrid,2016
Specialized,Sirrus Expert Carbon Disc,Hybrid,2015
Specialized,Sirrus Expert Carbon Men's,Hybrid,2019
Specialized,Sirrus Expert Carbon Men's,Hybrid,2018
Specialized,Sirrus Expert Carbon Women's,Hybrid,2019
Specialized,Sirrus Expert Carbon Women's,Hybrid,2018
Specialized,Sirrus Expert Carbon X1,Hybrid,2017
Specialized,Sirrus Expert Carbon X1,Hybrid,2016
Specialized,Sirrus Expert Disc,Hybrid,2014
Specialized,Sirrus Limited,Hybrid,2013
Specialized,Sirrus Limited,Hybrid,2012
Specialized,Sirrus Men's,Hybrid,2019
Specialized,Sirrus Pro,Hybrid,2014
Specialized,Sirrus Pro,Hybrid,2013
Specialized,Sirrus Pro,Hybrid,2012
Specialized,Sirrus Pro,Hybrid,2011
Specialized,Sirrus Pro,Hybrid,2009
Specialized,Sirrus Pro,Hybrid,2008
Specialized,Sirrus Pro,Hybrid,2007
Specialized,Sirrus Pro Carbon,Hybrid,2017
Specialized,Sirrus Pro Carbon,Hybrid,2016
Specialized,Sirrus Pro Carbon Disc,Hybrid,2015
Specialized,Sirrus Pro Disc,Hybrid,2005
Specialized,Sirrus Single Speed Men's,Hybrid,2019
Specialized,Sirrus SL Men's,Hybrid,2019
Specialized,Sirrus SL Step-Through Women's,Hybrid,2019
Specialized,Sirrus SL Women's,Hybrid,2019
Specialized,Sirrus Sport,Hybrid,2017
Specialized,Sirrus Sport,Hybrid,2016
Specialized,Sirrus Sport,Hybrid,2015
Specialized,Sirrus Sport,Hybrid,2014
Specialized,Sirrus Sport,Hybrid,2013
Specialized,Sirrus Sport,Hybrid,2012
Specialized,Sirrus Sport,Hybrid,2011
Specialized,Sirrus Sport,Hybrid,2010
Specialized,Sirrus Sport,Hybrid,2009
Specialized,Sirrus Sport - Step-Through Women's,Hybrid,2018
Specialized,Sirrus Sport Carbon,Hybrid,2017
Specialized,Sirrus Sport Disc,Hybrid,2016
Specialized,Sirrus Sport Disc,Hybrid,2015
Specialized,Sirrus Sport Disc,Hybrid,2014
Specialized,Sirrus Sport Disc,Hybrid,2005
Specialized,Sirrus Sport Disc Women's,Hybrid,2018
Specialized,Sirrus Sport Men's,Hybrid,2019
Specialized,Sirrus Sport Men's,Hybrid,2018
Specialized,Sirrus Sport Step-Through Women's,Hybrid,2019
Specialized,Sirrus Step-Through Women's,Hybrid,2019
Specialized,Sirrus V-Brake Women's,Hybrid,2019
Specialized,Sirrus Women's,Hybrid,2019
Specialized,Sirrus Women's,Hybrid,2007
Specialized,Sirrus Women's Sport ST Mixtape,Hybrid,2019
Specialized,Sirrus Women's Sport ST Mixtape,URBAN & FITNESS,2019
Specialized,Sirrus X 2.0,URBAN & FITNESS,2021
Specialized,Sirrus X 3.0,URBAN & FITNESS,2021
Specialized,Sirrus X 3.0,URBAN & FITNESS,2020
Specialized,Sirrus X 4.0,URBAN & FITNESS,2021
Specialized,Sirrus X 4.0,URBAN & FITNESS,2020
Specialized,Sirrus X 5.0,URBAN & FITNESS,2021
Specialized,Sirrus X 5.0,URBAN & FITNESS,2020
Specialized,Sirrus X Comp Carbon,URBAN & FITNESS,2020
Specialized,Sirrus X Comp Carbon,Hybrid,2020
Specialized,Sirrus X Comp Carbon Men's,Hybrid,2019
Specialized,Sirrus X Comp Carbon Women's,Hybrid,2019
Specialized,Source Eleven,Hybrid,2013
Specialized,Source Eleven,Hybrid,2012
Specialized,Source Elite,Hybrid,2013
Specialized,Source Elite Step-Through - Women's,Hybrid,2013
Specialized,Source Expert Disc,Hybrid,2013
Specialized,Source Expert Disc,Hybrid,2012
Specialized,Source Expert Disc Step-Through - Women's,Hybrid,2013
Specialized,Source Expert Disc Stepthrough,Hybrid,2013
Specialized,Status FSR I,Mountain,2016
Specialized,Status FSR I,Mountain,2013
Specialized,Status FSR II,Mountain,2013
Specialized,Status Grom,Kids,2015
Specialized,Status I,Mountain,2015
Specialized,Status I,Mountain,2014
Specialized,Status I,Mountain,2013
Specialized,Status I,Mountain,2012
Specialized,Status II,Mountain,2015
Specialized,Status II,Mountain,2014
Specialized,Status II,Mountain,2013
Specialized,Status II,Mountain,2012
Specialized,Stumpjumper,Mountain,2010
Specialized,Stumpjumper,Mountain,2009
Specialized,Stumpjumper,Mountain,1996
Specialized,Stumpjumper,Mountain,1995
Specialized,Stumpjumper 27.5,Mountain,2018
Specialized,Stumpjumper 29,Mountain,2020
Specialized,Stumpjumper 29/6Fattie,Mountain,2018
Specialized,Stumpjumper 29er EVO,Mountain,2011
Specialized,Stumpjumper 29er SS,Mountain,2011
Specialized,Stumpjumper 29er SS,Mountain,2010
Specialized,Stumpjumper 6Fattie,Mountain,2018
Specialized,Stumpjumper A1 FS,Mountain,1996
Specialized,Stumpjumper Alloy,Mountain,2021
Specialized,Stumpjumper Carbon Marathon,Mountain,2007
Specialized,Stumpjumper Classic,Mountain,2007
Specialized,Stumpjumper Coil Carbon 29/6Fattie,Mountain,2018
Specialized,Stumpjumper Comp,Mountain,2021
Specialized,Stumpjumper Comp,Mountain,2012
Specialized,Stumpjumper Comp,Mountain,2011
Specialized,Stumpjumper Comp,Mountain,2010
Specialized,Stumpjumper Comp,Mountain,2009
Specialized,Stumpjumper Comp,Mountain,2008
Specialized,Stumpjumper Comp 27.5 12-Speed Women's,Mountain,2019
Specialized,Stumpjumper Comp 29er,Mountain,2016
Specialized,Stumpjumper Comp 29er,Mountain,2015
Specialized,Stumpjumper Comp 29er,Mountain,2014
Specialized,Stumpjumper Comp 29er,Mountain,2013
Specialized,Stumpjumper Comp 29er,Mountain,2012
Specialized,Stumpjumper Comp 29er,Mountain,2011
Specialized,Stumpjumper Comp 29er,Mountain,2010
Specialized,Stumpjumper Comp 29er,Mountain,2009
Specialized,Stumpjumper Comp 29er,Mountain,2008
Specialized,Stumpjumper Comp Alloy,Mountain,2021
Specialized,Stumpjumper Comp Alloy 27.5,Mountain,2018
Specialized,Stumpjumper Comp Alloy 27.5 – 12-Speed Men's,Mountain,2019
Specialized,Stumpjumper Comp Alloy 27.5 Men's,Mountain,2019
Specialized,Stumpjumper Comp Alloy 27.5 Women's,Mountain,2019
